property_id,check_in_date,room_category,successful_bookings,capacity,Key
19563,22-Jun-22,RT4,2,6,1956344734RT4
16558,22-Jun-22,RT4,2,3,1655844734RT4
17558,22-Jun-22,RT4,4,6,1755844734RT4
18561,22-Jun-22,RT4,4,9,1856144734RT4
16561,22-Jun-22,RT4,5,10,1656144734RT4
17560,22-Jun-22,RT4,5,13,1756044734RT4
17564,22-Jun-22,RT4,5,17,1756444734RT4
18560,22-Jun-22,RT4,6,15,1856044734RT4
19559,22-Jun-22,RT4,1,3,1955944734RT4
19560,22-Jun-22,RT4,8,16,1956044734RT4
18559,22-Jun-22,RT4,6,19,1855944734RT4
17563,22-Jun-22,RT4,10,19,1756344734RT4
19562,22-Jun-22,RT4,8,14,1956244734RT4
17559,22-Jun-22,RT4,7,14,1755944734RT4
18558,22-Jun-22,RT4,8,20,1855844734RT4
18562,22-Jun-22,RT4,11,20,1856244734RT4
18563,22-Jun-22,RT4,7,18,1856344734RT4
16563,22-Jun-22,RT4,9,18,1656344734RT4
16559,22-Jun-22,RT4,9,18,1655944734RT4
16562,22-Jun-22,RT4,3,6,1656244734RT4
16560,22-Jun-22,RT4,3,7,1656044734RT4
19558,22-Jun-22,RT4,3,7,1955844734RT4
19561,22-Jun-22,RT4,3,7,1956144734RT4
19563,23-Jun-22,RT3,13,29,1956344735RT3
18560,23-Jun-22,RT1,15,30,1856044735RT1
19562,23-Jun-22,RT1,14,30,1956244735RT1
19563,23-Jun-22,RT1,11,30,1956344735RT1
17558,23-Jun-22,RT1,8,19,1755844735RT1
16558,23-Jun-22,RT1,9,19,1655844735RT1
17560,23-Jun-22,RT1,18,40,1756044735RT1
19558,23-Jun-22,RT1,11,40,1955844735RT1
19560,23-Jun-22,RT1,13,26,1956044735RT1
17561,23-Jun-22,RT1,16,26,1756144735RT1
16560,23-Jun-22,RT1,15,34,1656044735RT1
16561,23-Jun-22,RT1,9,18,1656144735RT1
16562,23-Jun-22,RT1,16,31,1656244735RT1
16563,23-Jun-22,RT1,22,41,1656344735RT1
17559,23-Jun-22,RT1,14,32,1755944735RT1
17562,23-Jun-22,RT1,7,20,1756244735RT1
17563,23-Jun-22,RT1,10,25,1756344735RT1
18558,23-Jun-22,RT1,6,15,1855844735RT1
18559,23-Jun-22,RT1,16,42,1855944735RT1
18561,23-Jun-22,RT1,15,33,1856144735RT1
18562,23-Jun-22,RT1,16,38,1856244735RT1
18563,23-Jun-22,RT1,10,27,1856344735RT1
19559,23-Jun-22,RT1,10,24,1955944735RT1
19561,23-Jun-22,RT1,13,36,1956144735RT1
17564,23-Jun-22,RT1,5,16,1756444735RT1
19562,23-Jun-22,RT2,11,23,1956244735RT2
18563,23-Jun-22,RT2,12,29,1856344735RT2
17561,23-Jun-22,RT2,21,36,1756144735RT2
17558,23-Jun-22,RT2,18,50,1755844735RT2
16562,23-Jun-22,RT2,18,43,1656244735RT2
16561,23-Jun-22,RT2,11,24,1656144735RT2
16558,23-Jun-22,RT2,11,22,1655844735RT2
19560,23-Jun-22,RT2,19,38,1956044735RT2
16563,23-Jun-22,RT2,19,38,1656344735RT2
16559,23-Jun-22,RT2,21,41,1655944735RT2
19559,23-Jun-22,RT2,21,41,1955944735RT2
19558,23-Jun-22,RT2,14,39,1955844735RT2
17559,23-Jun-22,RT2,20,39,1755944735RT2
16560,23-Jun-22,RT2,16,34,1656044735RT2
18562,23-Jun-22,RT2,17,34,1856244735RT2
18559,23-Jun-22,RT2,14,44,1855944735RT2
17563,23-Jun-22,RT2,26,44,1756344735RT2
17562,23-Jun-22,RT2,10,30,1756244735RT2
18558,23-Jun-22,RT2,12,30,1855844735RT2
17564,23-Jun-22,RT2,12,40,1756444735RT2
18561,23-Jun-22,RT2,19,40,1856144735RT2
18560,23-Jun-22,RT2,17,40,1856044735RT2
17560,23-Jun-22,RT2,20,45,1756044735RT2
19561,23-Jun-22,RT2,19,45,1956144735RT2
19563,23-Jun-22,RT2,18,45,1956344735RT2
16559,23-Jun-22,RT1,15,30,1655944735RT1
19562,23-Jun-22,RT3,15,29,1956244735RT3
19561,23-Jun-22,RT3,12,29,1956144735RT3
18562,23-Jun-22,RT3,15,29,1856244735RT3
17558,23-Jun-22,RT3,11,27,1755844735RT3
17562,23-Jun-22,RT3,9,27,1756244735RT3
19559,23-Jun-22,RT3,10,27,1955944735RT3
16559,23-Jun-22,RT3,19,32,1655944735RT3
16558,23-Jun-22,RT3,4,8,1655844735RT3
16562,23-Jun-22,RT3,7,18,1656244735RT3
19558,23-Jun-22,RT3,7,21,1955844735RT3
17561,23-Jun-22,RT3,8,19,1756144735RT3
18559,23-Jun-22,RT3,8,23,1855944735RT3
17564,23-Jun-22,RT3,8,24,1756444735RT3
18561,23-Jun-22,RT3,13,25,1856144735RT3
18560,23-Jun-22,RT3,14,24,1856044735RT3
16560,23-Jun-22,RT3,9,20,1656044735RT3
17560,23-Jun-22,RT3,9,25,1756044735RT3
17563,23-Jun-22,RT3,9,16,1756344735RT3
16563,23-Jun-22,RT3,10,20,1656344735RT3
17559,23-Jun-22,RT3,10,16,1755944735RT3
18558,23-Jun-22,RT3,10,26,1855844735RT3
18563,23-Jun-22,RT3,10,23,1856344735RT3
19560,23-Jun-22,RT3,10,19,1956044735RT3
16561,23-Jun-22,RT3,11,21,1656144735RT3
17562,23-Jun-22,RT4,2,6,1756244735RT4
19558,23-Jun-22,RT4,2,7,1955844735RT4
19561,23-Jun-22,RT4,2,7,1956144735RT4
16558,23-Jun-22,RT4,2,3,1655844735RT4
16560,23-Jun-22,RT4,4,7,1656044735RT4
16561,23-Jun-22,RT4,5,10,1656144735RT4
17560,23-Jun-22,RT4,5,13,1756044735RT4
18561,23-Jun-22,RT4,5,9,1856144735RT4
17564,23-Jun-22,RT4,6,17,1756444735RT4
19559,23-Jun-22,RT4,1,3,1955944735RT4
18560,23-Jun-22,RT4,8,15,1856044735RT4
19560,23-Jun-22,RT4,8,16,1956044735RT4
18559,23-Jun-22,RT4,6,19,1855944735RT4
17563,23-Jun-22,RT4,8,19,1756344735RT4
19562,23-Jun-22,RT4,7,14,1956244735RT4
17559,23-Jun-22,RT4,7,14,1755944735RT4
18558,23-Jun-22,RT4,10,20,1855844735RT4
18562,23-Jun-22,RT4,11,20,1856244735RT4
18563,23-Jun-22,RT4,8,18,1856344735RT4
16563,23-Jun-22,RT4,8,18,1656344735RT4
16559,23-Jun-22,RT4,9,18,1655944735RT4
16562,23-Jun-22,RT4,3,6,1656244735RT4
17558,23-Jun-22,RT4,3,6,1755844735RT4
19563,23-Jun-22,RT4,3,6,1956344735RT4
17561,23-Jun-22,RT4,3,4,1756144735RT4
16559,24-Jun-22,RT1,14,30,1655944736RT1
18560,24-Jun-22,RT1,15,30,1856044736RT1
19562,24-Jun-22,RT1,16,30,1956244736RT1
19563,24-Jun-22,RT1,13,30,1956344736RT1
17558,24-Jun-22,RT1,7,19,1755844736RT1
16558,24-Jun-22,RT1,11,19,1655844736RT1
17560,24-Jun-22,RT1,17,40,1756044736RT1
19558,24-Jun-22,RT1,13,40,1955844736RT1
19560,24-Jun-22,RT1,16,26,1956044736RT1
17561,24-Jun-22,RT1,14,26,1756144736RT1
16560,24-Jun-22,RT1,14,34,1656044736RT1
16561,24-Jun-22,RT1,10,18,1656144736RT1
16562,24-Jun-22,RT1,14,31,1656244736RT1
16563,24-Jun-22,RT1,24,41,1656344736RT1
17559,24-Jun-22,RT1,19,32,1755944736RT1
17562,24-Jun-22,RT1,7,20,1756244736RT1
17563,24-Jun-22,RT1,13,25,1756344736RT1
18558,24-Jun-22,RT1,6,15,1855844736RT1
18559,24-Jun-22,RT1,14,42,1855944736RT1
18561,24-Jun-22,RT1,18,33,1856144736RT1
18562,24-Jun-22,RT1,18,38,1856244736RT1
18563,24-Jun-22,RT1,11,27,1856344736RT1
19559,24-Jun-22,RT1,11,24,1955944736RT1
19561,24-Jun-22,RT1,18,36,1956144736RT1
17564,24-Jun-22,RT1,6,16,1756444736RT1
19562,24-Jun-22,RT2,10,23,1956244736RT2
18563,24-Jun-22,RT2,13,29,1856344736RT2
17561,24-Jun-22,RT2,17,36,1756144736RT2
17558,24-Jun-22,RT2,22,50,1755844736RT2
16562,24-Jun-22,RT2,19,43,1656244736RT2
16561,24-Jun-22,RT2,11,24,1656144736RT2
16558,24-Jun-22,RT2,11,22,1655844736RT2
19560,24-Jun-22,RT2,18,38,1956044736RT2
16563,24-Jun-22,RT2,20,38,1656344736RT2
16559,24-Jun-22,RT2,20,41,1655944736RT2
19559,24-Jun-22,RT2,16,41,1955944736RT2
19558,24-Jun-22,RT2,13,39,1955844736RT2
17559,24-Jun-22,RT2,23,39,1755944736RT2
16560,24-Jun-22,RT2,13,34,1656044736RT2
18562,24-Jun-22,RT2,18,34,1856244736RT2
18559,24-Jun-22,RT2,12,44,1855944736RT2
17563,24-Jun-22,RT2,23,44,1756344736RT2
17562,24-Jun-22,RT2,9,30,1756244736RT2
18558,24-Jun-22,RT2,12,30,1855844736RT2
17564,24-Jun-22,RT2,15,40,1756444736RT2
18561,24-Jun-22,RT2,18,40,1856144736RT2
18560,24-Jun-22,RT2,19,40,1856044736RT2
17560,24-Jun-22,RT2,22,45,1756044736RT2
19561,24-Jun-22,RT2,21,45,1956144736RT2
19563,24-Jun-22,RT2,19,45,1956344736RT2
19563,24-Jun-22,RT3,13,29,1956344736RT3
19562,24-Jun-22,RT3,16,29,1956244736RT3
19561,24-Jun-22,RT3,12,29,1956144736RT3
18562,24-Jun-22,RT3,15,29,1856244736RT3
17558,24-Jun-22,RT3,11,27,1755844736RT3
17562,24-Jun-22,RT3,8,27,1756244736RT3
19559,24-Jun-22,RT3,12,27,1955944736RT3
16559,24-Jun-22,RT3,16,32,1655944736RT3
16558,24-Jun-22,RT3,4,8,1655844736RT3
17563,24-Jun-22,RT3,7,16,1756344736RT3
17559,24-Jun-22,RT3,8,16,1755944736RT3
18559,24-Jun-22,RT3,8,23,1855944736RT3
19558,24-Jun-22,RT3,8,21,1955844736RT3
19560,24-Jun-22,RT3,8,19,1956044736RT3
16561,24-Jun-22,RT3,14,21,1656144736RT3
16560,24-Jun-22,RT3,9,20,1656044736RT3
17561,24-Jun-22,RT3,9,19,1756144736RT3
18563,24-Jun-22,RT3,9,23,1856344736RT3
17564,24-Jun-22,RT3,9,24,1756444736RT3
16562,24-Jun-22,RT3,10,18,1656244736RT3
17560,24-Jun-22,RT3,10,25,1756044736RT3
18558,24-Jun-22,RT3,12,26,1855844736RT3
18560,24-Jun-22,RT3,12,24,1856044736RT3
18561,24-Jun-22,RT3,12,25,1856144736RT3
16563,24-Jun-22,RT3,11,20,1656344736RT3
16562,24-Jun-22,RT4,2,6,1656244736RT4
17561,24-Jun-22,RT4,2,4,1756144736RT4
17562,24-Jun-22,RT4,2,6,1756244736RT4
19558,24-Jun-22,RT4,2,7,1955844736RT4
19563,24-Jun-22,RT4,2,6,1956344736RT4
19559,24-Jun-22,RT4,2,3,1955944736RT4
16558,24-Jun-22,RT4,2,3,1655844736RT4
18561,24-Jun-22,RT4,4,9,1856144736RT4
16561,24-Jun-22,RT4,5,10,1656144736RT4
17560,24-Jun-22,RT4,5,13,1756044736RT4
17564,24-Jun-22,RT4,6,17,1756444736RT4
18560,24-Jun-22,RT4,7,15,1856044736RT4
19560,24-Jun-22,RT4,9,16,1956044736RT4
18559,24-Jun-22,RT4,6,19,1855944736RT4
17563,24-Jun-22,RT4,8,19,1756344736RT4
19562,24-Jun-22,RT4,8,14,1956244736RT4
17559,24-Jun-22,RT4,6,14,1755944736RT4
18558,24-Jun-22,RT4,9,20,1855844736RT4
18562,24-Jun-22,RT4,8,20,1856244736RT4
18563,24-Jun-22,RT4,8,18,1856344736RT4
16563,24-Jun-22,RT4,10,18,1656344736RT4
16559,24-Jun-22,RT4,9,18,1655944736RT4
17558,24-Jun-22,RT4,3,6,1755844736RT4
16560,24-Jun-22,RT4,3,7,1656044736RT4
19561,24-Jun-22,RT4,3,7,1956144736RT4
16559,25-Jun-22,RT1,20,30,1655944737RT1
18560,25-Jun-22,RT1,22,30,1856044737RT1
19562,25-Jun-22,RT1,21,30,1956244737RT1
19563,25-Jun-22,RT1,19,30,1956344737RT1
17558,25-Jun-22,RT1,10,19,1755844737RT1
16558,25-Jun-22,RT1,14,19,1655844737RT1
17560,25-Jun-22,RT1,26,40,1756044737RT1
19558,25-Jun-22,RT1,24,40,1955844737RT1
19560,25-Jun-22,RT1,18,26,1956044737RT1
17561,25-Jun-22,RT1,20,26,1756144737RT1
16560,25-Jun-22,RT1,20,34,1656044737RT1
16561,25-Jun-22,RT1,14,18,1656144737RT1
16562,25-Jun-22,RT1,18,31,1656244737RT1
16563,25-Jun-22,RT1,31,41,1656344737RT1
17559,25-Jun-22,RT1,22,32,1755944737RT1
17562,25-Jun-22,RT1,9,20,1756244737RT1
17563,25-Jun-22,RT1,16,25,1756344737RT1
18558,25-Jun-22,RT1,9,15,1855844737RT1
18559,25-Jun-22,RT1,25,42,1855944737RT1
18561,25-Jun-22,RT1,28,33,1856144737RT1
18562,25-Jun-22,RT1,27,38,1856244737RT1
18563,25-Jun-22,RT1,15,27,1856344737RT1
19559,25-Jun-22,RT1,13,24,1955944737RT1
19561,25-Jun-22,RT1,23,36,1956144737RT1
17564,25-Jun-22,RT1,7,16,1756444737RT1
19562,25-Jun-22,RT2,18,23,1956244737RT2
18563,25-Jun-22,RT2,18,29,1856344737RT2
17561,25-Jun-22,RT2,27,36,1756144737RT2
17558,25-Jun-22,RT2,28,50,1755844737RT2
16562,25-Jun-22,RT2,25,43,1656244737RT2
16561,25-Jun-22,RT2,17,24,1656144737RT2
16558,25-Jun-22,RT2,15,22,1655844737RT2
19560,25-Jun-22,RT2,28,38,1956044737RT2
16563,25-Jun-22,RT2,31,38,1656344737RT2
16559,25-Jun-22,RT2,26,41,1655944737RT2
19559,25-Jun-22,RT2,27,41,1955944737RT2
19558,25-Jun-22,RT2,18,39,1955844737RT2
17559,25-Jun-22,RT2,28,39,1755944737RT2
16560,25-Jun-22,RT2,21,34,1656044737RT2
18562,25-Jun-22,RT2,24,34,1856244737RT2
18559,25-Jun-22,RT2,24,44,1855944737RT2
17563,25-Jun-22,RT2,33,44,1756344737RT2
17562,25-Jun-22,RT2,16,30,1756244737RT2
18558,25-Jun-22,RT2,19,30,1855844737RT2
17564,25-Jun-22,RT2,21,40,1756444737RT2
18561,25-Jun-22,RT2,29,40,1856144737RT2
18560,25-Jun-22,RT2,33,40,1856044737RT2
17560,25-Jun-22,RT2,24,45,1756044737RT2
19561,25-Jun-22,RT2,28,45,1956144737RT2
19563,25-Jun-22,RT2,28,45,1956344737RT2
19563,25-Jun-22,RT3,19,29,1956344737RT3
19562,25-Jun-22,RT3,21,29,1956244737RT3
19561,25-Jun-22,RT3,16,29,1956144737RT3
18562,25-Jun-22,RT3,20,29,1856244737RT3
17558,25-Jun-22,RT3,15,27,1755844737RT3
17562,25-Jun-22,RT3,12,27,1756244737RT3
19559,25-Jun-22,RT3,17,27,1955944737RT3
16559,25-Jun-22,RT3,26,32,1655944737RT3
16558,25-Jun-22,RT3,7,8,1655844737RT3
17560,25-Jun-22,RT3,15,25,1756044737RT3
18561,25-Jun-22,RT3,18,25,1856144737RT3
16561,25-Jun-22,RT3,16,21,1656144737RT3
16563,25-Jun-22,RT3,17,20,1656344737RT3
17561,25-Jun-22,RT3,16,19,1756144737RT3
18558,25-Jun-22,RT3,17,26,1855844737RT3
18560,25-Jun-22,RT3,18,24,1856044737RT3
18559,25-Jun-22,RT3,13,23,1855944737RT3
18563,25-Jun-22,RT3,13,23,1856344737RT3
17563,25-Jun-22,RT3,14,16,1756344737RT3
19560,25-Jun-22,RT3,14,19,1956044737RT3
17564,25-Jun-22,RT3,12,24,1756444737RT3
16560,25-Jun-22,RT3,11,20,1656044737RT3
16562,25-Jun-22,RT3,11,18,1656244737RT3
17559,25-Jun-22,RT3,11,16,1755944737RT3
19558,25-Jun-22,RT3,11,21,1955844737RT3
19559,25-Jun-22,RT4,2,3,1955944737RT4
16558,25-Jun-22,RT4,2,3,1655844737RT4
16562,25-Jun-22,RT4,4,6,1656244737RT4
17558,25-Jun-22,RT4,4,6,1755844737RT4
17562,25-Jun-22,RT4,4,6,1756244737RT4
16560,25-Jun-22,RT4,4,7,1656044737RT4
19561,25-Jun-22,RT4,4,7,1956144737RT4
16561,25-Jun-22,RT4,7,10,1656144737RT4
17560,25-Jun-22,RT4,7,13,1756044737RT4
18561,25-Jun-22,RT4,7,9,1856144737RT4
17564,25-Jun-22,RT4,9,17,1756444737RT4
18560,25-Jun-22,RT4,11,15,1856044737RT4
19560,25-Jun-22,RT4,13,16,1956044737RT4
18559,25-Jun-22,RT4,9,19,1855944737RT4
17563,25-Jun-22,RT4,14,19,1756344737RT4
19562,25-Jun-22,RT4,10,14,1956244737RT4
17559,25-Jun-22,RT4,10,14,1755944737RT4
18558,25-Jun-22,RT4,13,20,1855844737RT4
18562,25-Jun-22,RT4,14,20,1856244737RT4
18563,25-Jun-22,RT4,10,18,1856344737RT4
16563,25-Jun-22,RT4,15,18,1656344737RT4
16559,25-Jun-22,RT4,12,18,1655944737RT4
19563,25-Jun-22,RT4,3,6,1956344737RT4
19558,25-Jun-22,RT4,3,7,1955844737RT4
17561,25-Jun-22,RT4,3,4,1756144737RT4
19563,26-Jun-22,RT3,20,29,1956344738RT3
18560,26-Jun-22,RT1,28,30,1856044738RT1
19562,26-Jun-22,RT1,27,30,1956244738RT1
19563,26-Jun-22,RT1,22,30,1956344738RT1
17558,26-Jun-22,RT1,15,19,1755844738RT1
16558,26-Jun-22,RT1,16,19,1655844738RT1
17560,26-Jun-22,RT1,28,40,1756044738RT1
19558,26-Jun-22,RT1,24,40,1955844738RT1
19560,26-Jun-22,RT1,22,26,1956044738RT1
17561,26-Jun-22,RT1,23,26,1756144738RT1
16560,26-Jun-22,RT1,25,34,1656044738RT1
16561,26-Jun-22,RT1,16,18,1656144738RT1
16562,26-Jun-22,RT1,23,31,1656244738RT1
16563,26-Jun-22,RT1,40,41,1656344738RT1
17559,26-Jun-22,RT1,30,32,1755944738RT1
17562,26-Jun-22,RT1,11,20,1756244738RT1
17563,26-Jun-22,RT1,24,25,1756344738RT1
18558,26-Jun-22,RT1,11,15,1855844738RT1
18559,26-Jun-22,RT1,25,42,1855944738RT1
18561,26-Jun-22,RT1,28,33,1856144738RT1
18562,26-Jun-22,RT1,33,38,1856244738RT1
18563,26-Jun-22,RT1,19,27,1856344738RT1
19559,26-Jun-22,RT1,17,24,1955944738RT1
19561,26-Jun-22,RT1,28,36,1956144738RT1
17564,26-Jun-22,RT1,9,16,1756444738RT1
19562,26-Jun-22,RT2,20,23,1956244738RT2
18563,26-Jun-22,RT2,21,29,1856344738RT2
17561,26-Jun-22,RT2,31,36,1756144738RT2
17558,26-Jun-22,RT2,34,50,1755844738RT2
16562,26-Jun-22,RT2,31,43,1656244738RT2
16561,26-Jun-22,RT2,20,24,1656144738RT2
16558,26-Jun-22,RT2,21,22,1655844738RT2
19560,26-Jun-22,RT2,32,38,1956044738RT2
16563,26-Jun-22,RT2,34,38,1656344738RT2
16559,26-Jun-22,RT2,38,41,1655944738RT2
19559,26-Jun-22,RT2,31,41,1955944738RT2
19558,26-Jun-22,RT2,26,39,1955844738RT2
17559,26-Jun-22,RT2,36,39,1755944738RT2
16560,26-Jun-22,RT2,26,34,1656044738RT2
18562,26-Jun-22,RT2,31,34,1856244738RT2
18559,26-Jun-22,RT2,29,44,1855944738RT2
17563,26-Jun-22,RT2,40,44,1756344738RT2
17562,26-Jun-22,RT2,17,30,1756244738RT2
18558,26-Jun-22,RT2,23,30,1855844738RT2
17564,26-Jun-22,RT2,27,40,1756444738RT2
18561,26-Jun-22,RT2,37,40,1856144738RT2
18560,26-Jun-22,RT2,36,40,1856044738RT2
17560,26-Jun-22,RT2,31,45,1756044738RT2
19561,26-Jun-22,RT2,34,45,1956144738RT2
19563,26-Jun-22,RT2,33,45,1956344738RT2
16559,26-Jun-22,RT1,29,30,1655944738RT1
19562,26-Jun-22,RT3,26,29,1956244738RT3
19561,26-Jun-22,RT3,20,29,1956144738RT3
18562,26-Jun-22,RT3,26,29,1856244738RT3
17558,26-Jun-22,RT3,19,27,1755844738RT3
17562,26-Jun-22,RT3,17,27,1756244738RT3
19559,26-Jun-22,RT3,21,27,1955944738RT3
16559,26-Jun-22,RT3,28,32,1655944738RT3
17560,26-Jun-22,RT3,19,25,1756044738RT3
18561,26-Jun-22,RT3,22,25,1856144738RT3
16561,26-Jun-22,RT3,18,21,1656144738RT3
16563,26-Jun-22,RT3,18,20,1656344738RT3
17561,26-Jun-22,RT3,17,19,1756144738RT3
18558,26-Jun-22,RT3,19,26,1855844738RT3
18560,26-Jun-22,RT3,23,24,1856044738RT3
18563,26-Jun-22,RT3,18,23,1856344738RT3
19560,26-Jun-22,RT3,17,19,1956044738RT3
17564,26-Jun-22,RT3,16,24,1756444738RT3
17559,26-Jun-22,RT3,15,16,1755944738RT3
17563,26-Jun-22,RT3,15,16,1756344738RT3
16558,26-Jun-22,RT3,8,8,1655844738RT3
16562,26-Jun-22,RT3,13,18,1656244738RT3
16560,26-Jun-22,RT3,14,20,1656044738RT3
18559,26-Jun-22,RT3,14,23,1855944738RT3
19558,26-Jun-22,RT3,12,21,1955844738RT3
19559,26-Jun-22,RT4,2,3,1955944738RT4
17558,26-Jun-22,RT4,4,6,1755844738RT4
17562,26-Jun-22,RT4,4,6,1756244738RT4
19558,26-Jun-22,RT4,4,7,1955844738RT4
17561,26-Jun-22,RT4,4,4,1756144738RT4
16560,26-Jun-22,RT4,5,7,1656044738RT4
16562,26-Jun-22,RT4,5,6,1656244738RT4
19561,26-Jun-22,RT4,5,7,1956144738RT4
19563,26-Jun-22,RT4,5,6,1956344738RT4
16561,26-Jun-22,RT4,9,10,1656144738RT4
17560,26-Jun-22,RT4,9,13,1756044738RT4
18561,26-Jun-22,RT4,8,9,1856144738RT4
17564,26-Jun-22,RT4,11,17,1756444738RT4
18560,26-Jun-22,RT4,13,15,1856044738RT4
19560,26-Jun-22,RT4,14,16,1956044738RT4
18559,26-Jun-22,RT4,12,19,1855944738RT4
17563,26-Jun-22,RT4,19,19,1756344738RT4
19562,26-Jun-22,RT4,13,14,1956244738RT4
17559,26-Jun-22,RT4,12,14,1755944738RT4
18558,26-Jun-22,RT4,14,20,1855844738RT4
18562,26-Jun-22,RT4,19,20,1856244738RT4
18563,26-Jun-22,RT4,14,18,1856344738RT4
16563,26-Jun-22,RT4,16,18,1656344738RT4
16559,26-Jun-22,RT4,16,18,1655944738RT4
16558,26-Jun-22,RT4,3,3,1655844738RT4
16559,27-Jun-22,RT1,19,30,1655944739RT1
18560,27-Jun-22,RT1,18,30,1856044739RT1
19562,27-Jun-22,RT1,18,30,1956244739RT1
19563,27-Jun-22,RT1,17,30,1956344739RT1
17558,27-Jun-22,RT1,10,19,1755844739RT1
16558,27-Jun-22,RT1,12,19,1655844739RT1
17560,27-Jun-22,RT1,21,40,1756044739RT1
19558,27-Jun-22,RT1,18,40,1955844739RT1
19560,27-Jun-22,RT1,15,26,1956044739RT1
17561,27-Jun-22,RT1,17,26,1756144739RT1
16560,27-Jun-22,RT1,19,34,1656044739RT1
16561,27-Jun-22,RT1,10,18,1656144739RT1
16562,27-Jun-22,RT1,14,31,1656244739RT1
16563,27-Jun-22,RT1,27,41,1656344739RT1
17559,27-Jun-22,RT1,17,32,1755944739RT1
17562,27-Jun-22,RT1,9,20,1756244739RT1
17563,27-Jun-22,RT1,17,25,1756344739RT1
18558,27-Jun-22,RT1,8,15,1855844739RT1
18559,27-Jun-22,RT1,19,42,1855944739RT1
18561,27-Jun-22,RT1,22,33,1856144739RT1
18562,27-Jun-22,RT1,24,38,1856244739RT1
18563,27-Jun-22,RT1,15,27,1856344739RT1
19559,27-Jun-22,RT1,12,24,1955944739RT1
19561,27-Jun-22,RT1,16,36,1956144739RT1
17564,27-Jun-22,RT1,6,16,1756444739RT1
19562,27-Jun-22,RT2,15,23,1956244739RT2
18563,27-Jun-22,RT2,14,29,1856344739RT2
17561,27-Jun-22,RT2,23,36,1756144739RT2
17558,27-Jun-22,RT2,24,50,1755844739RT2
16562,27-Jun-22,RT2,23,43,1656244739RT2
16561,27-Jun-22,RT2,16,24,1656144739RT2
16558,27-Jun-22,RT2,13,22,1655844739RT2
19560,27-Jun-22,RT2,22,38,1956044739RT2
16563,27-Jun-22,RT2,28,38,1656344739RT2
16559,27-Jun-22,RT2,24,41,1655944739RT2
19559,27-Jun-22,RT2,22,41,1955944739RT2
19558,27-Jun-22,RT2,17,39,1955844739RT2
17559,27-Jun-22,RT2,24,39,1755944739RT2
16560,27-Jun-22,RT2,15,34,1656044739RT2
18562,27-Jun-22,RT2,25,34,1856244739RT2
18559,27-Jun-22,RT2,17,44,1855944739RT2
17563,27-Jun-22,RT2,28,44,1756344739RT2
17562,27-Jun-22,RT2,12,30,1756244739RT2
18558,27-Jun-22,RT2,15,30,1855844739RT2
17564,27-Jun-22,RT2,15,40,1756444739RT2
18561,27-Jun-22,RT2,23,40,1856144739RT2
18560,27-Jun-22,RT2,25,40,1856044739RT2
17560,27-Jun-22,RT2,23,45,1756044739RT2
19561,27-Jun-22,RT2,23,45,1956144739RT2
19563,27-Jun-22,RT2,22,45,1956344739RT2
19563,27-Jun-22,RT3,13,29,1956344739RT3
19562,27-Jun-22,RT3,15,29,1956244739RT3
19561,27-Jun-22,RT3,14,29,1956144739RT3
18562,27-Jun-22,RT3,18,29,1856244739RT3
17558,27-Jun-22,RT3,12,27,1755844739RT3
17562,27-Jun-22,RT3,12,27,1756244739RT3
19559,27-Jun-22,RT3,13,27,1955944739RT3
16559,27-Jun-22,RT3,21,32,1655944739RT3
16558,27-Jun-22,RT3,5,8,1655844739RT3
18561,27-Jun-22,RT3,17,25,1856144739RT3
18559,27-Jun-22,RT3,8,23,1855944739RT3
19558,27-Jun-22,RT3,8,21,1955844739RT3
16561,27-Jun-22,RT3,13,21,1656144739RT3
17561,27-Jun-22,RT3,13,19,1756144739RT3
18558,27-Jun-22,RT3,13,26,1855844739RT3
18560,27-Jun-22,RT3,14,24,1856044739RT3
17564,27-Jun-22,RT3,9,24,1756444739RT3
16560,27-Jun-22,RT3,10,20,1656044739RT3
16562,27-Jun-22,RT3,10,18,1656244739RT3
16563,27-Jun-22,RT3,12,20,1656344739RT3
17560,27-Jun-22,RT3,12,25,1756044739RT3
17563,27-Jun-22,RT3,12,16,1756344739RT3
18563,27-Jun-22,RT3,12,23,1856344739RT3
19560,27-Jun-22,RT3,12,19,1956044739RT3
17559,27-Jun-22,RT3,11,16,1755944739RT3
19559,27-Jun-22,RT4,2,3,1955944739RT4
16558,27-Jun-22,RT4,2,3,1655844739RT4
16562,27-Jun-22,RT4,4,6,1656244739RT4
19563,27-Jun-22,RT4,4,6,1956344739RT4
16560,27-Jun-22,RT4,4,7,1656044739RT4
19561,27-Jun-22,RT4,4,7,1956144739RT4
18561,27-Jun-22,RT4,5,9,1856144739RT4
16561,27-Jun-22,RT4,6,10,1656144739RT4
17560,27-Jun-22,RT4,6,13,1756044739RT4
17564,27-Jun-22,RT4,7,17,1756444739RT4
18560,27-Jun-22,RT4,10,15,1856044739RT4
19560,27-Jun-22,RT4,11,16,1956044739RT4
18559,27-Jun-22,RT4,9,19,1855944739RT4
17563,27-Jun-22,RT4,12,19,1756344739RT4
19562,27-Jun-22,RT4,8,14,1956244739RT4
17559,27-Jun-22,RT4,9,14,1755944739RT4
18558,27-Jun-22,RT4,9,20,1855844739RT4
18562,27-Jun-22,RT4,12,20,1856244739RT4
18563,27-Jun-22,RT4,9,18,1856344739RT4
